Price,Address,Listing URL,Short Address,Zip,City,County,State,Beds,Baths,Footage,Raw Property Details,Price Per Sq. Ft.,Date Scraped,Latitude,Longitude,Broker Name,Status,Type,Lot Area,Lot Area Units,Raw Rent Details,Lowest Rent,Highest Rent,Rent Zestimate,Zestimate,Tax Assessed Value (Most Recent),Date Price Last Changed,Price Change,Currency,Last Date Sold,Last Date Sold Price,Most Recent Date Listed for Sale,Most Recent Price Listed for Sale,Days on the Market (For Sale),Days on Zillow,MLS Id,Premium Status,Broker Phone (Premium Data),Listed By (Premium Data),Lister Phone (Premium Data),Agent Name (Premium Data),Agent Phone (Premium Data),Agent Email (Premium Data),Co-Agent Name (Premium Data),Co-Agent Phone (Premium Data),Buyer Agent Fee (Premium Data),Buyer Agent Name (Premium Data),Association Name (Premium Data),Association Fee (Premium Data),Monthly HOA Fees (Premium Data),Year Built (Premium Data),Stories (Premium Data),Heating (Premium Data),Cooling (Premium Data),Fireplace (Premium Data),Flooring (Premium Data),Foundation (Premium Data),Garage Capacity (Premium Data),Sewer (Premium Data),Subdivision (Premium Data),Property Condition (Premium Data),Roof Type (Premium Data),Virtual Tour (Premium Data),MLS Source (Premium Data),Parcel Id (Premium Data),Favorite Count (Premium Data),Page Views (Premium Data),Tax Paid (Most Recent) (Premium Data),Has Private Pool (Premium Data),Pool Features (Premium Data),Elementary School Rating (Premium Data),Middle School Rating (Premium Data),High School Rating (Premium Data),Transit Score (Premium Data),Walk Score (Premium Data),Bike Score (Premium Data),Description (Premium Data)
"$7,975","957 Hayes Street, 957 Hayes St APT 9, San Francisco, CA 94117","https://www.zillow.com/apartments/san-francisco-ca/957-hayes-street/5YHVRH/","957 Hayes St","94117","San Francisco","San Francisco County","CA","3","2","1068","{""unit_1"":{""baths"":2,""beds"":3,""sqft"":1068,""maxPrice"":7975,""minPrice"":7975}}","$7.47","Tue, 2026-05-12","37.77544","-122.43205","","FOR_RENT","APARTMENT","","","","","","$6,089","","","","","$","","","","","","","","Elite-tier data preview","","957 Hayes Street","(415) 680-9055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","89","98","79","Experience timeless San Francisco living at 957 Hayes Apartments, where historic charm meets modern functionality in the heart of Alamo Square. This pet-friendly, smoke-free residence provides a secure and comfortable environment with gated entry, intercom access, and a thoughtfully maintained shared backyarda rare urban retreat. Residents enjoy seamless online rent payments, dedicated maintenance and support services, and a sustainability-focused waste management system. Inside, each residence features expansive windows that flood the interiors with natural light, spacious layouts designed for effortless living, and kitchens that balance efficiency with ample counter space. Just steps from Alamo Square Park's breathtaking city views, renowned eateries like Brenda's Meat & Three, and Japantown's cultural landmarks, this residence offers unparalleled convenience. Nearby public transit provides direct access to the Financial District, SoMa's thriving tech scene, and Hayes Valley's boutique-lined streets, making it the perfect choice for professionals and urban explorers alike. Discover the lifestyle you've been looking for at 957 Hayes Apartments."
"$7,975","957 Hayes Street, 957 Hayes St APT 9, San Francisco, CA 94117 - 3 Bedroom 2 Bath - Unit 9","https://www.zillow.com/rental-manager/price-my-rental/results/957-hayes-st_-san-francisco_-ca-94117/?unit=9","957 Hayes St","94117","San Francisco","San Francisco County","CA",3,2,1068,"Deposits and Fees: , Additional Information: On-Site Maintenance Online Payment Portal Pet Friendly Resident Support Service Shared Common Backyard View Type: Views (In Select Units)","$7.47","Tue, 2026-05-12","37.77544","-122.43205","","Available from Tue, 2026-05-05","Unit","","","Unit 9 - 3 Bedroom 2 Bath - $7,975",7975,7975,"$6,089","","","","","$","","","","","","","","Elite-tier data preview","","957 Hayes Street","(415) 680-9055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","7","89","98","79","Experience timeless San Francisco living at 957 Hayes Apartments, where historic charm meets modern functionality in the heart of Alamo Square. This pet-friendly, smoke-free residence provides a secure and comfortable environment with gated entry, intercom access, and a thoughtfully maintained shared backyarda rare urban retreat. Residents enjoy seamless online rent payments, dedicated maintenance and support services, and a sustainability-focused waste management system. Inside, each residence features expansive windows that flood the interiors with natural light, spacious layouts designed for effortless living, and kitchens that balance efficiency with ample counter space. Just steps from Alamo Square Park's breathtaking city views, renowned eateries like Brenda's Meat & Three, and Japantown's cultural landmarks, this residence offers unparalleled convenience. Nearby public transit provides direct access to the Financial District, SoMa's thriving tech scene, and Hayes Valley's boutique-lined streets, making it the perfect choice for professionals and urban explorers alike. Discover the lifestyle you've been looking for at 957 Hayes Apartments."
"$7,535","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102","https://www.zillow.com/apartments/san-francisco-ca/alchemy/65fGFR/","200 Buchanan St","94102","San Francisco","San Francisco County","CA","2","2","1388","{""unit_1"":{""baths"":1,""beds"":1,""sqft"":650,""maxPrice"":4765,""minPrice"":4540},""unit_2"":{""baths"":1,""beds"":1,""sqft"":805,""maxPrice"":5695,""minPrice"":5550},""unit_3"":{""baths"":1,""beds"":1,""sqft"":750,""maxPrice"":5770,""minPrice"":5770},""unit_4"":{""baths"":2,""beds"":2,""sqft"":1388,""maxPrice"":7535,""minPrice"":7535}}","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","FOR_RENT","APARTMENT","","","","","","$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$4,540","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A1 - Unit 441","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=441","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,650,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","Available from Sat, 2026-06-06","Unit","","","Unit 441 - A1 - $4,540",4535,4760,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$4,560","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A1 - Unit 301","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=301","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,650,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","","Unit","","","Unit 301 - A1 - $4,560",4535,4760,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$4,605","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A1 - Unit 470","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=470","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,650,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","","Unit","","","Unit 470 - A1 - $4,605",4535,4760,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$4,690","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A1 - Unit 549","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=549","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,650,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","Available from Tue, 2026-05-26","Unit","","","Unit 549 - A1 - $4,690",4535,4760,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$4,765","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A1 - Unit 121","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=121","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,650,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","","Unit","","","Unit 121 - A1 - $4,765",4535,4760,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,550","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A2 - Unit 174","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=174","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,805,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","Available from Tue, 2026-06-16","Unit","","","Unit 174 - A2 - $5,550",5545,5690,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
"$5,555","Alchemy, 200 Buchanan St #60, San Francisco, CA 94102 - A2 - Unit 573","https://www.zillow.com/rental-manager/price-my-rental/results/200-buchanan-st_-san-francisco_-ca-94102/?unit=573","200 Buchanan St","94102","San Francisco","San Francisco County","CA",1,1,805,"Deposits and Fees: , Additional Information: Coffee Bar Courtyards with Fire Pits Floor-to-Ceiling Windows (Select Units) Garden Outdoor Bocce Ball Court Package Room Pool Table Private Music Room Quartz Countertops Rooftop Deck Spacious Kitchens with Stainless Steel Appliances TV Lounge Wood-Style Flooring and Bedroom Carpeting Workspace Yoga Studio","$5.43","Tue, 2026-05-12","37.771793","-122.42663","","Available from Fri, 2026-08-14","Unit","","","Unit 573 - A2 - $5,555",5545,5690,"$3,559","","","","","$","","","","","","","","Elite-tier data preview","","Alchemy","(628) 265-3325","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","2","3","100","98","81","Unlike any other community located in the Hayes Valley area of San Francisco, Alchemy offers extraordinary amenities and features! Luxurious apartment homes are exemplified by unique and expansive living spaces, stunning views, and luxe amenities. Greystar California, Inc. DBA Greystar - Broker License No. 1525765

Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details."
